74,1848,0,0,0,90,0,16.07,18.12,1,1,16.71,
74,1918,0,0,0,90,0,13.98,14.91,1,1,16.78,
74,1948,0,0,0,90,0,14.02,16.18,1,1,16.8,
74,2018,0,0,0,90,0,16.09,18.52,1,1,16.82,
74,2048,0,0,0,90,0,13.68,15,1,1,16.87,
74,2118,0,0,0,90,0,13.88,16.1,1,1,16.89,
74,2148,0,0,0,90,0,15.29,17.64,1,1,16.94,
74,2218,0,0,0,90,0,16.38,18.71,1,1,16.96,
74,2248,0,0,0,90,0,13.21,14.34,1,1,16.98,
74,2318,0,0,0,90,0,13.21,15.26,1,1,17.03,
74,2348,0,0,0,90,0,15.05,17.56,1,1,17.05,
75,18,0,0,0,90,0,16.54,18.88,1,1,17.07,
75,48,0,0,0,90,0,13.7,14.81,1,1,17.12,
75,118,0,0,0,90,0,14.26,16.51,1,1,17.14,
75,148,0,0,0,90,0,16.36,18.6,1,1,17.19,
75,218,0,0,0,90,0,13.9,14.98,1,1,17.21,
75,248,0,0,0,90,0,14.81,16.79,1,1,17.23,
75,318,0,0,0,90,0,16.38,18.82,1,1,17.26,
75,348,0,0,0,90,0,13.98,15.41,1,1,17.28,
75,418,0,0,0,90,0,13.88,15.94,1,1,17.3,
75,448,0,0,0,90,0,14.77,17.11,1,1,17.3,
75,518,0,0,0,90,0,15.77,18.47,1,1,17.35,
75,548,0,0,0,90,0,16.24,18.61,1,1,17.37,
75,618,0,0,0,90,0,16.92,19.32,1,1,17.42,
75,648,0,0,0,90,0,12.54,14.45,1,1,17.44,
75,718,0,0,0,90,0,15.11,17.46,1,1,17.46,
75,748,0,0,0,90,0,17.02,19.48,1,1,17.49,
75,818,0,0,0,90,0,16.16,17.79,1,1,17.49,
75,848,0,0,0,90,0,17.49,19.4,1,1,17.51,
75,918,0,0,0,90,0,19.44,21.74,1,1,17.51,
75,948,0,0,0,90,0,17.26,18.86,1,1,17.51,
75,1018,0,0,0,90,0,18.98,20.71,1,1,17.51,
75,1048,0,0,0,90,0,18.06,19.62,1,1,17.46,
75,1118,0,0,0,90,0,20.13,22.29,1,1,17.42,
75,1148,0,0,0,90,0,16.83,18.13,1,1,17.35,
75,1218,0,0,0,90,0,19.6,21.28,1,1,17.3,
75,1248,0,0,0,90,0,21.11,23.07,1,1,17.21,
75,1318,0,0,0,90,0,21.65,23.4,1,1,17.16,
75,1348,0,0,0,90,0,21.39,22.99,1,1,17.1,
75,1418,0,0,0,90,0,20.46,21.77,1,1,17.03,
75,1448,0,0,0,90,0,18.77,19.72,1,1,16.94,
75,1518,0,0,0,90,0,18.43,20.42,1,1,16.84,
75,1548,0,0,0,90,0,18.59,20.26,1,1,16.78,
75,1618,0,0,0,90,0,17.53,18.65,1,1,16.73,
75,1648,0,0,0,90,0,15.64,16.92,1,1,16.68,
75,1718,0,0,0,90,0,14.94,16.12,1,1,16.64,
75,1748,0,0,0,90,0,13.06,14.42,1,1,16.62,
75,1818,0,0,0,90,0,12.06,13.46,1,1,16.57,
75,1848,0,0,0,90,0,11.05,12.68,1,1,16.55,
75,1918,0,0,0,90,0,10.42,12.27,1,1,16.53,
75,1948,0,0,0,90,0,10.26,11.94,1,1,16.5,
75,2018,0,0,0,90,0,10.26,11.8,1,1,16.53,
75,2048,0,0,0,90,0,7.26,8.83,1,1,16.53,
75,2118,0,0,0,90,0,6.137,8.07,1,1,16.53,
75,2148,0,0,0,90,0,6.257,8.21,1,1,16.46,
75,2218,0,0,0,90,0,5.501,7.27,1,1,16.39,
75,2248,0,0,0,90,0,5.516,7.43,1,1,16.3,
75,2318,0,0,0,90,0,6.155,7.89,1,1,16.23,
75,2348,0,0,0,90,0,5.567,6.787,1,1,16.14,
76,18,0,0,0,90,0,7.77,9.96,1,1,16.1,
76,48,0,0,0,90,0,9.54,11.37,1,1,16.1,
76,118,0,0,0,90,0,10.62,12.86,1,1,16.12,
76,148,0,0,0,90,0,12.15,14.41,1,1,16.19,
76,218,0,0,0,90,0,13.46,15.78,1,1,16.28,
76,248,0,0,0,90,0,13.76,15.77,1,1,16.34,
76,318,0,0,0,90,0,10.1,11.33,1,1,16.41,
76,348,0,0,0,90,0,9.99,10.95,1,1,16.46,
76,418,0,0,0,90,0,9.46,10.53,1,1,16.46,
76,448,0,0,0,90,0,9.26,9.95,1,1,16.48,
76,518,0,0,0,90,0,9.02,10.1,1,1,16.48,
76,548,0,0,0,90,0,10.69,12.64,1,1,16.5,
76,618,0,0,0,90,0,10.65,12.82,1,1,16.53,
76,648,0,0,0,90,0,9.22,11.02,1,1,16.57,
76,718,0,0,0,90,0,9.22,10.88,1,1,16.62,
76,748,0,0,0,90,0,9.36,10.87,1,1,16.68,
76,818,0,0,0,90,0,9.46,11.39,1,1,16.71,
76,848,0,0,0,90,0,8.46,10.28,1,1,16.78,
76,918,0,0,0,90,0,8.08,9.85,1,1,16.82,
76,948,0,0,0,90,0,8.22,9.95,1,1,16.84,
76,1018,0,0,0,90,0,8.95,10.24,1,1,16.84,
76,1048,0,0,0,90,0,9.57,11.37,1,1,16.84,
76,1118,0,0,0,90,0,9.34,11.04,1,1,16.84,
76,1148,0,0,0,90,0,9.48,10.93,1,1,16.84,
76,1218,0.0176,0.9174,0,359.7,0,9.2,10.69,1,1,16.84,
76,1248,0,0,0,90,0,8.87,10.75,1,1,16.82,
76,1318,0,0,0,90,0,10.06,11.76,1,1,16.82,
76,1348,0,0,0,90,0,10.16,11.59,1,1,16.82,
76,1418,0,0,0,90,0,9.12,10.69,1,1,16.8,
76,1448,0,0,0,90,0,8.7,10.78,1,1,16.8,
76,1518,0,0,0,90,0,8.75,10.63,1,1,16.8,
76,1548,0,0,0,90,0,8.71,10.96,1,1,16.8,
76,1618,0,0,0,90,0,7.98,9.83,1,1,16.82,
76,1648,0,0,0,90,0,8.45,10.39,1,1,16.84,
76,1718,0,0,0,90,0,8.73,11,1,1,16.89,
76,1748,0,0,0,90,0,8.08,10,1,1,16.94,
76,1818,0,0,0,90,0,7.26,9.36,1,1,17,
76,1848,0,0,0,90,0,7.65,9.94,1,1,17.07,
76,1918,0,0,0,90,0,7.38,9.69,1,1,17.14,
76,1948,0,0,0,90,0,6.53,8.45,1,1,17.19,
76,2018,0,0,0,90,0,6.428,8.18,1,1,17.23,
76,2048,0,0,0,90,0,6.465,8.24,1,1,17.28,
76,2118,0,0,0,90,0,6.606,8.4,1,1,17.32,
76,2148,0,0,0,90,0,6.53,8.57,1,1,17.37,
76,2218,0,0,0,90,0,6.909,8.93,1,1,17.42,
76,2248,0,0,0,90,0,7.19,9.36,1,1,17.46,
76,2318,0,0,0,90,0,7.67,10,1,1,17.49,
76,2348,0,0,0,90,0,7.86,10.16,1,1,17.51,
77,18,0,0,0,90,0,8,10.53,1,1,17.53,
77,48,0,0,0,90,0,8.1,10.47,1,1,17.58,
77,118,0,0,0,90,0,8.55,11.08,1,1,17.6,
77,148,0,0,0,90,0,8.67,11.21,1,1,17.6,
77,218,0,0,0,90,0,8.82,11.21,1,1,17.62,
77,248,0,0,0,90,0,8.1,10.04,1,1,17.62,
77,318,0,0,0,90,0,8.24,10.49,1,1,17.67,
77,348,0,0,0,90,0,8.14,10.21,1,1,17.67,
77,418,0,0,0,90,0,7.88,9.96,1,1,17.69,
77,448,0,0,0,90,0,7.33,8.71,1,1,17.69,
77,518,0,0,0,90,0,7.14,8.77,1,1,17.72,
77,548,0,0,0,90,0,6.816,9,1,1,17.69,
77,618,0,0,0,90,0,6.916,8.63,1,1,17.67,
77,648,0,0,0,90,0,5.241,6.561,1,1,17.62,
77,718,0,0,0,90,0,4.448,5.949,1,1,17.58,
77,748,0,0,0,90,0,4.688,6.212,1,1,17.49,
77,818,0,0,0,90,0,3.855,5.335,1,1,17.39,
77,848,0,0,0,90,0,3.426,4.803,1,1,17.26,
77,918,34.43,44.044,27.522,94.2,10,-5.365,-4.135,1,2,17.14,
77,948,34.76,41.294,24.772,102,6.127,-4.672,-3.498,1,2,17,
77,1018,42.922,48.62,32.12,107.8,4.611,-3.678,-2.768,1,2,16.84,
